"order_item_id";"order_id";"product_id";"quantity";"unit_price"
4462;1478;267;2;23.63
4463;1478;274;2;43.03
4464;1479;65;1;165.71
4465;1479;211;2;253.01
4466;1479;199;1;156.49
4467;1479;163;3;127.95
4468;1480;58;2;37.93
4469;1481;69;3;100.84
4470;1482;121;1;102.0
4471;1482;90;3;238.59
4472;1482;85;3;276.27
4473;1482;180;2;59.61
4474;1483;278;1;58.03
4475;1483;174;1;16.75
4476;1483;197;2;109.76
4477;1483;245;2;88.8
4478;1483;249;3;94.89
4479;1484;285;1;108.9
4480;1484;280;2;194.11
4481;1484;120;1;44.38
4482;1484;102;3;79.45
4483;1484;225;1;14.43
4484;1485;76;3;23.8
4485;1485;22;3;231.52
4486;1485;20;2;27.74
4487;1485;159;3;56.32
4488;1486;91;3;48.19
4489;1487;239;3;89.88
4490;1487;67;2;41.38
4491;1487;290;2;138.11
4492;1487;43;2;27.58
4493;1488;16;1;135.22
4494;1488;202;2;84.57
4495;1488;42;3;263.42
4496;1488;166;1;36.18
4497;1488;124;2;109.44
4498;1489;87;3;172.22
4499;1489;78;1;18.59
4500;1490;100;3;36.47
4501;1490;16;3;135.22
4502;1490;65;2;165.71
4503;1491;147;1;15.53
4504;1491;100;2;36.47
4505;1491;187;2;145.63
4506;1492;231;3;58.56
4507;1493;257;1;75.87
4508;1493;133;3;129.76
4509;1493;18;1;140.06
4510;1494;138;2;32.55
4511;1494;29;3;33.59
4512;1495;293;3;32.93
4513;1496;261;1;138.08
4514;1496;66;2;65.31
4515;1496;51;3;69.12
4516;1496;182;1;96.28
4517;1496;278;3;58.03
4518;1497;254;3;92.06
4519;1497;261;3;138.08
4520;1497;298;1;95.71
4521;1497;54;3;232.82
4522;1498;166;1;36.18
4523;1499;151;3;14.87
4524;1499;221;3;182.12
4525;1500;13;1;97.98
4526;1500;239;1;89.88
4527;1500;26;3;73.19
4528;1500;209;3;110.99
4529;1500;136;3;77.12
4530;1501;76;2;23.8
4531;1502;171;2;59.0
4532;1502;225;3;14.43
4533;1502;264;1;22.18
4534;1503;51;3;69.12
4535;1503;103;1;60.73
4536;1503;114;1;81.1
4537;1504;61;2;251.37
4538;1504;169;3;117.44
4539;1505;161;2;66.77
4540;1506;119;3;52.95
4541;1506;163;1;127.95
4542;1506;108;2;53.06
4543;1506;221;3;182.12
4544;1507;222;2;207.75
4545;1507;93;1;177.34
4546;1507;12;3;58.48
4547;1507;155;3;75.12
4548;1507;257;1;75.87
4549;1508;56;1;84.93
4550;1508;197;3;109.76
4551;1508;294;3;73.58
4552;1508;154;3;276.99
4553;1509;100;2;36.47
4554;1509;132;2;76.68
4555;1510;91;1;48.19
4556;1510;23;2;17.91
4557;1510;277;3;141.51
4558;1511;284;1;66.65
4559;1511;231;3;58.56
4560;1511;87;2;172.22
4561;1511;232;3;21.33
4562;1512;265;2;194.8
4563;1512;261;2;138.08
4564;1512;142;2;26.83
4565;1513;213;1;29.38
4566;1513;16;1;135.22
4567;1513;74;2;13.44
4568;1514;165;2;30.46
4569;1514;9;3;134.64
4570;1514;11;1;27.62
4571;1514;257;1;75.87
4572;1515;126;2;333.38
4573;1516;7;1;435.46
4574;1516;238;2;130.67
4575;1516;37;2;125.9
4576;1516;112;3;112.28
4577;1516;7;3;435.46
4578;1517;45;3;206.86
4579;1517;119;2;52.95
4580;1517;244;2;291.31
4581;1517;37;2;125.9
4582;1518;257;2;75.87
4583;1518;217;2;133.47
4584;1518;235;3;98.52
4585;1518;187;3;145.63
4586;1519;74;2;13.44
4587;1519;193;3;303.95
4588;1519;42;1;263.42
4589;1520;95;3;11.53
4590;1520;149;2;112.47
4591;1520;79;2;57.05
4592;1521;170;2;22.32
4593;1521;233;3;153.83
4594;1522;36;2;35.27
4595;1522;79;3;57.05
4596;1523;130;3;138.45
4597;1523;243;1;23.3
4598;1523;98;1;156.09
4599;1523;213;3;29.38
4600;1524;87;1;172.22
4601;1524;9;2;134.64
4602;1525;168;2;36.16
4603;1525;296;1;31.73
4604;1525;226;2;105.33
4605;1525;165;2;30.46
4606;1525;151;1;14.87
4607;1526;131;1;94.96
4608;1527;78;3;18.59
4609;1527;292;1;115.69
4610;1527;139;1;284.29
4611;1528;34;2;71.61
4612;1528;88;1;271.98
4613;1529;84;2;56.46
4614;1529;287;1;82.17
4615;1529;97;3;160.55
4616;1530;65;2;165.71
4617;1530;292;1;115.69
4618;1531;166;2;36.18
4619;1532;188;2;221.91
4620;1532;133;2;129.76
4621;1532;179;1;16.67
4622;1532;115;1;45.38
4623;1532;54;3;232.82
4624;1533;112;2;112.28
4625;1534;146;1;35.44
4626;1534;169;1;117.44
4627;1534;204;1;63.94
4628;1535;4;3;15.69
4629;1535;293;1;32.93
4630;1536;221;1;182.12
4631;1536;29;3;33.59
4632;1537;199;3;156.49
4633;1537;108;1;53.06
4634;1537;18;2;140.06
4635;1537;102;3;79.45
4636;1537;144;1;46.76
4637;1538;29;2;33.59
4638;1538;279;1;52.64
4639;1539;210;1;230.86
4640;1540;62;3;77.66
4641;1540;104;3;193.22
4642;1540;295;1;401.67
4643;1540;30;3;43.42
4644;1540;274;2;43.03
4645;1541;214;2;180.06
4646;1542;76;3;23.8
4647;1542;75;3;176.39
4648;1542;21;2;27.77
4649;1542;14;2;139.17
4650;1543;21;3;27.77
4651;1543;181;2;42.65
4652;1543;216;1;265.62
4653;1543;1;2;85.25
4654;1544;18;3;140.06
4655;1544;97;1;160.55
4656;1544;68;3;208.07
4657;1544;237;1;11.53
4658;1544;285;1;108.9
4659;1545;224;1;289.95
4660;1545;194;3;39.16
4661;1545;297;2;111.18
4662;1545;58;3;37.93
4663;1546;5;1;99.57
4664;1546;217;2;133.47
4665;1546;100;3;36.47
4666;1546;78;3;18.59
4667;1547;31;3;263.13
4668;1547;175;2;18.54
4669;1548;193;1;303.95
4670;1549;174;3;16.75
4671;1550;139;2;284.29
4672;1550;40;3;165.59
4673;1550;191;2;144.67
4674;1551;222;2;207.75
4675;1552;116;2;27.34
4676;1552;276;3;77.1
4677;1552;275;2;167.5
4678;1552;232;3;21.33
4679;1553;124;2;109.44
4680;1553;224;2;289.95
4681;1553;252;1;124.2
4682;1553;180;3;59.61
4683;1553;242;1;66.96
4684;1554;197;3;109.76
4685;1554;41;3;202.78
4686;1554;259;1;193.37
4687;1554;81;1;83.86
4688;1554;281;1;13.59
4689;1555;75;3;176.39
4690;1555;168;3;36.16
4691;1555;248;3;278.21
4692;1556;72;1;136.88
4693;1556;134;3;60.38
4694;1556;49;2;49.52
4695;1556;115;2;45.38
4696;1556;290;1;138.11
4697;1557;116;3;27.34
4698;1557;119;3;52.95
4699;1558;227;3;128.22
4700;1558;215;3;42.37
4701;1559;158;1;219.43
4702;1559;167;1;40.59
4703;1559;108;2;53.06
4704;1560;121;2;102.0
4705;1560;139;3;284.29
4706;1560;223;1;12.9
4707;1560;131;1;94.96
4708;1560;211;1;253.01
4709;1561;34;2;71.61
4710;1561;76;2;23.8
4711;1561;164;1;38.45
4712;1561;292;3;115.69
4713;1562;231;3;58.56
4714;1562;125;1;136.07
4715;1562;26;3;73.19
4716;1563;133;1;129.76
4717;1564;212;1;167.62
4718;1565;17;1;66.06
4719;1565;291;1;67.09
4720;1566;144;1;46.76
4721;1566;242;1;66.96
4722;1566;12;3;58.48
4723;1566;83;3;28.81
4724;1566;188;3;221.91
4725;1567;172;3;108.1
4726;1567;222;2;207.75
4727;1567;189;1;298.51
4728;1567;150;3;51.66
4729;1567;58;3;37.93
4730;1568;201;1;55.38
4731;1568;131;2;94.96
4732;1568;89;2;376.3
4733;1568;96;3;318.43
4734;1569;255;1;63.76
4735;1569;20;3;27.74
4736;1569;200;3;209.0
4737;1570;194;3;39.16
4738;1570;83;3;28.81
4739;1571;169;2;117.44
4740;1572;135;1;23.48
4741;1572;68;2;208.07
4742;1572;235;1;98.52
4743;1572;240;1;115.21
4744;1573;273;2;197.68
4745;1573;102;2;79.45
4746;1573;129;2;59.78
4747;1573;128;1;604.55
4748;1573;271;2;134.08
4749;1574;116;3;27.34
4750;1574;5;2;99.57
4751;1575;107;1;57.11
4752;1575;171;1;59.0
4753;1575;23;1;17.91
4754;1576;196;1;15.62
4755;1576;184;2;75.61
4756;1576;73;2;47.55
4757;1576;213;3;29.38
4758;1577;238;3;130.67
4759;1577;215;3;42.37
4760;1578;300;1;105.48
4761;1579;89;3;376.3
4762;1579;28;3;98.17
4763;1579;2;1;169.54
4764;1579;284;3;66.65
4765;1580;112;1;112.28
4766;1580;21;2;27.77
4767;1580;28;3;98.17
4768;1580;176;1;23.46
4769;1581;204;1;63.94
4770;1581;3;2;355.2
4771;1581;177;2;190.69
4772;1581;77;1;137.95
4773;1581;222;3;207.75
4774;1582;16;1;135.22
4775;1582;110;3;33.58
4776;1582;129;3;59.78
4777;1582;192;3;139.65
4778;1582;11;1;27.62
4779;1583;190;3;16.04
4780;1583;195;1;145.55
4781;1583;255;3;63.76
4782;1583;298;2;95.71
4783;1584;202;2;84.57
4784;1585;241;2;177.76
4785;1585;31;3;263.13
4786;1585;135;3;23.48
4787;1586;60;1;69.22
4788;1586;184;3;75.61
4789;1586;205;3;54.75
4790;1587;165;1;30.46
4791;1587;81;1;83.86
4792;1587;98;1;156.09
4793;1588;254;2;92.06
4794;1588;270;1;149.02
4795;1588;42;2;263.42
4796;1588;177;3;190.69
4797;1588;81;1;83.86
4798;1589;59;3;107.83
4799;1589;123;2;70.77
4800;1590;91;2;48.19
4801;1590;136;1;77.12
4802;1591;207;3;234.88
4803;1592;93;3;177.34
4804;1592;154;3;276.99
4805;1592;159;3;56.32
4806;1593;206;3;30.23
4807;1593;259;3;193.37
4808;1593;38;2;136.67
4809;1593;189;1;298.51
4810;1593;130;2;138.45
4811;1594;136;2;77.12
4812;1594;209;1;110.99
4813;1595;75;1;176.39
4814;1596;174;3;16.75
4815;1596;88;3;271.98
4816;1597;100;3;36.47
4817;1597;289;2;36.82
4818;1597;147;2;15.53
4819;1597;261;2;138.08
4820;1597;196;2;15.62
4821;1598;87;2;172.22
4822;1598;188;2;221.91
4823;1598;222;2;207.75
4824;1598;193;1;303.95
4825;1598;79;1;57.05
4826;1599;98;3;156.09
4827;1599;91;1;48.19
4828;1599;71;3;104.37
4829;1599;135;3;23.48
4830;1599;107;2;57.11
4831;1600;206;3;30.23
4832;1601;154;2;276.99
4833;1601;71;2;104.37
4834;1601;119;2;52.95
4835;1601;225;3;14.43
4836;1601;250;1;45.33
4837;1602;99;3;18.5
4838;1602;133;2;129.76
4839;1602;177;2;190.69
4840;1602;107;3;57.11
4841;1603;181;3;42.65
4842;1603;139;1;284.29
4843;1603;130;1;138.45
4844;1603;182;3;96.28
4845;1604;283;3;114.46
4846;1604;43;3;27.58
4847;1604;192;2;139.65
4848;1604;1;3;85.25
4849;1605;211;3;253.01
4850;1605;209;3;110.99
4851;1605;26;3;73.19
4852;1605;269;2;27.35
4853;1606;75;3;176.39
4854;1606;79;3;57.05
4855;1606;135;3;23.48
4856;1606;118;2;365.76
4857;1606;161;2;66.77
4858;1607;107;2;57.11
4859;1608;182;1;96.28
4860;1608;68;2;208.07
4861;1608;53;3;51.23
4862;1608;123;2;70.77
4863;1609;155;1;75.12
4864;1610;243;3;23.3
4865;1610;148;3;161.06
4866;1610;193;1;303.95
4867;1611;123;2;70.77
4868;1612;235;1;98.52
4869;1612;39;3;42.14
4870;1613;193;3;303.95
4871;1613;201;1;55.38
4872;1613;38;3;136.67
4873;1613;49;3;49.52
4874;1613;197;2;109.76
4875;1614;167;1;40.59
4876;1614;72;2;136.88
4877;1614;224;2;289.95
4878;1615;113;2;261.82
4879;1615;93;1;177.34
4880;1615;287;2;82.17
4881;1616;178;1;117.25
4882;1616;245;3;88.8
4883;1616;299;2;93.25
4884;1616;300;1;105.48
4885;1616;258;3;183.46
4886;1617;170;3;22.32
4887;1617;148;2;161.06
4888;1617;98;1;156.09
4889;1617;151;3;14.87
4890;1618;126;3;333.38
4891;1618;280;2;194.11
4892;1618;254;2;92.06
4893;1618;247;3;280.92
4894;1618;138;2;32.55
4895;1619;288;1;430.61
4896;1619;66;2;65.31
4897;1619;243;1;23.3
4898;1619;278;3;58.03
4899;1619;221;3;182.12
4900;1620;116;3;27.34
4901;1620;28;3;98.17
4902;1620;95;2;11.53
4903;1620;79;1;57.05
4904;1620;199;1;156.49
4905;1621;1;2;85.25
4906;1621;34;1;71.61
4907;1621;11;2;27.62
4908;1621;285;2;108.9
4909;1622;262;1;203.02
4910;1622;177;2;190.69
4911;1622;278;2;58.03
4912;1622;142;2;26.83
4913;1622;251;1;594.78
4914;1623;67;2;41.38
4915;1623;224;2;289.95
4916;1624;272;1;32.79
4917;1624;74;3;13.44
4918;1624;77;1;137.95
4919;1625;41;3;202.78
4920;1625;95;1;11.53
4921;1625;254;2;92.06
4922;1625;258;2;183.46
4923;1625;161;3;66.77
4924;1626;41;3;202.78
4925;1626;56;3;84.93
4926;1627;137;1;83.8
4927;1627;6;1;124.34
4928;1627;171;1;59.0
4929;1628;220;1;97.41
4930;1629;29;2;33.59
4931;1629;5;3;99.57
4932;1629;298;3;95.71
4933;1630;96;1;318.43
4934;1630;143;3;86.74
4935;1630;265;1;194.8
4936;1630;72;3;136.88
4937;1630;242;3;66.96
4938;1631;113;1;261.82
4939;1631;116;2;27.34
4940;1631;236;3;27.58
4941;1631;213;3;29.38
4942;1632;55;1;105.96
4943;1632;173;1;44.37
4944;1632;84;2;56.46
4945;1633;99;3;18.5
4946;1633;255;3;63.76
4947;1633;246;3;105.53
4948;1634;116;2;27.34
4949;1634;21;2;27.77
4950;1634;131;2;94.96
4951;1634;280;2;194.11
4952;1635;60;2;69.22
4953;1635;214;2;180.06
4954;1635;21;2;27.77
4955;1635;292;2;115.69
4956;1635;151;1;14.87
4957;1636;160;3;62.31
4958;1636;244;3;291.31
4959;1636;266;3;78.95
4960;1636;300;3;105.48
4961;1636;280;3;194.11
4962;1637;191;3;144.67
4963;1637;97;2;160.55
4964;1637;259;1;193.37
4965;1637;26;3;73.19
4966;1638;30;3;43.42
4967;1638;108;2;53.06
4968;1638;12;1;58.48
4969;1639;34;1;71.61
4970;1639;106;1;63.95
4971;1639;64;2;63.91
4972;1639;263;3;58.98
4973;1639;178;2;117.25
4974;1640;23;2;17.91
4975;1640;12;3;58.48
4976;1640;100;2;36.47
4977;1641;16;3;135.22
4978;1641;196;3;15.62
4979;1641;215;3;42.37
4980;1641;52;1;198.57
4981;1642;151;2;14.87
4982;1642;194;2;39.16
4983;1642;12;2;58.48
4984;1642;119;2;52.95
4985;1642;24;3;171.7
4986;1643;78;1;18.59
4987;1643;80;1;16.51
4988;1644;249;2;94.89
4989;1644;148;3;161.06
4990;1645;101;3;337.71
4991;1646;198;3;53.21
4992;1646;9;1;134.64
4993;1646;282;1;377.84
4994;1646;31;1;263.13
4995;1647;297;1;111.18
4996;1648;261;1;138.08
4997;1648;34;2;71.61
4998;1648;124;2;109.44
4999;1648;268;1;22.25
5000;1648;203;1;22.49
5001;1649;176;2;23.46
5002;1649;128;2;604.55
5003;1649;1;2;85.25
5004;1650;186;3;24.83
5005;1651;114;2;81.1
5006;1651;94;3;191.51
5007;1651;204;3;63.94
5008;1651;298;3;95.71
5009;1651;182;2;96.28
5010;1652;63;3;81.7
5011;1652;231;3;58.56
5012;1652;227;3;128.22
5013;1652;222;1;207.75
5014;1652;264;3;22.18
5015;1653;146;2;35.44
5016;1653;20;2;27.74
5017;1653;285;1;108.9
5018;1653;61;3;251.37
5019;1653;81;3;83.86
5020;1654;112;1;112.28
5021;1654;105;2;19.14
5022;1654;175;1;18.54
5023;1654;215;2;42.37
5024;1654;278;3;58.03
5025;1655;151;1;14.87
5026;1656;77;1;137.95
5027;1656;116;2;27.34
5028;1656;23;2;17.91
5029;1656;34;1;71.61
5030;1657;196;3;15.62
5031;1657;222;3;207.75
5032;1657;97;2;160.55
5033;1657;265;3;194.8
5034;1658;165;2;30.46
5035;1658;259;3;193.37
5036;1658;188;2;221.91
5037;1659;84;2;56.46
5038;1659;226;3;105.33
5039;1659;62;2;77.66
5040;1659;270;2;149.02
5041;1659;92;2;338.54
5042;1660;261;3;138.08
5043;1660;282;2;377.84
5044;1660;34;3;71.61
5045;1660;181;3;42.65
5046;1661;240;2;115.21
5047;1662;20;3;27.74
5048;1662;203;2;22.49
5049;1663;26;3;73.19
5050;1664;228;1;21.36
5051;1664;213;2;29.38
5052;1664;163;2;127.95
5053;1665;240;3;115.21
5054;1665;125;2;136.07
5055;1665;215;2;42.37
5056;1665;150;2;51.66
5057;1666;222;3;207.75
5058;1666;128;1;604.55
5059;1666;291;3;67.09
5060;1667;3;3;355.2
5061;1667;20;3;27.74
5062;1667;16;2;135.22
5063;1668;276;3;77.1
5064;1668;41;3;202.78
5065;1669;195;1;145.55
5066;1669;198;3;53.21
5067;1670;284;2;66.65
5068;1671;231;3;58.56
5069;1671;241;3;177.76
5070;1671;190;2;16.04
5071;1671;151;1;14.87
5072;1672;11;1;27.62
5073;1673;188;3;221.91
5074;1673;89;3;376.3
5075;1674;108;1;53.06
5076;1674;251;2;594.78
5077;1674;250;2;45.33
5078;1675;277;2;141.51
5079;1675;105;1;19.14
5080;1675;21;3;27.77
5081;1676;161;3;66.77
5082;1676;292;2;115.69
5083;1676;206;2;30.23
5084;1676;161;1;66.77
5085;1676;28;1;98.17
5086;1677;104;2;193.22
5087;1678;179;1;16.67
5088;1678;37;1;125.9
5089;1679;62;2;77.66
5090;1680;157;3;145.39
5091;1681;95;2;11.53
5092;1682;142;1;26.83
5093;1682;127;1;28.04
5094;1683;196;2;15.62
5095;1683;269;2;27.35
5096;1683;299;2;93.25
5097;1683;289;2;36.82
5098;1683;3;1;355.2
5099;1684;14;2;139.17
5100;1684;239;1;89.88
5101;1684;189;2;298.51
5102;1684;236;2;27.58
5103;1685;176;2;23.46
5104;1685;159;1;56.32
5105;1686;149;3;112.47
5106;1686;119;1;52.95
5107;1686;253;1;62.5
5108;1686;158;1;219.43
5109;1687;194;1;39.16
5110;1687;177;1;190.69
5111;1687;93;1;177.34
5112;1687;177;1;190.69
5113;1687;224;2;289.95
5114;1688;175;2;18.54
5115;1689;184;2;75.61
5116;1689;135;1;23.48
5117;1689;297;2;111.18
5118;1690;107;2;57.11
5119;1690;73;1;47.55
5120;1690;232;1;21.33
5121;1690;28;1;98.17
5122;1690;251;2;594.78
5123;1691;154;1;276.99
5124;1691;229;1;14.92
5125;1691;23;3;17.91
5126;1691;48;2;214.66
5127;1691;142;3;26.83
5128;1692;174;1;16.75
5129;1692;111;1;28.98
5130;1693;44;3;46.23
5131;1693;70;2;99.53
5132;1694;256;2;229.2
5133;1694;198;3;53.21
5134;1694;167;2;40.59
5135;1694;146;2;35.44
5136;1695;178;3;117.25
5137;1695;217;2;133.47
5138;1695;16;3;135.22
5139;1695;157;2;145.39
5140;1695;166;2;36.18
5141;1696;288;2;430.61
5142;1697;107;2;57.11
5143;1697;236;2;27.58
5144;1697;55;1;105.96
5145;1697;239;2;89.88
5146;1697;231;3;58.56
5147;1698;52;1;198.57
5148;1698;127;1;28.04
5149;1698;234;3;199.16
5150;1699;58;1;37.93
5151;1699;57;2;49.4
5152;1700;6;2;124.34
5153;1701;181;2;42.65
5154;1702;119;2;52.95
5155;1703;38;1;136.67
5156;1703;183;2;83.98
5157;1704;84;2;56.46
5158;1704;154;2;276.99
5159;1704;240;3;115.21
5160;1704;62;3;77.66
5161;1704;78;3;18.59
5162;1705;260;2;183.92
5163;1706;275;1;167.5
5164;1706;57;2;49.4
5165;1706;78;2;18.59
5166;1707;28;3;98.17
5167;1707;111;1;28.98
5168;1707;282;2;377.84
5169;1708;101;1;337.71
5170;1708;110;1;33.58
5171;1708;24;2;171.7
5172;1708;89;3;376.3
5173;1709;123;3;70.77
5174;1709;129;1;59.78
5175;1709;29;1;33.59
5176;1709;41;3;202.78
5177;1710;131;1;94.96
5178;1710;287;1;82.17
5179;1710;298;1;95.71
5180;1711;273;3;197.68
5181;1711;191;1;144.67
5182;1712;178;3;117.25
5183;1712;113;3;261.82
5184;1713;145;2;77.19
5185;1713;66;3;65.31
5186;1714;201;1;55.38
5187;1714;60;3;69.22
5188;1714;175;2;18.54
5189;1715;68;2;208.07
5190;1715;99;2;18.5
5191;1715;116;1;27.34
5192;1715;254;1;92.06
5193;1716;173;1;44.37
5194;1716;45;2;206.86
5195;1716;4;1;15.69
5196;1716;132;1;76.68
5197;1717;214;3;180.06
5198;1718;80;1;16.51
5199;1718;130;3;138.45
5200;1718;22;2;231.52
5201;1719;268;2;22.25
5202;1719;251;3;594.78
5203;1720;25;3;36.6
5204;1720;23;1;17.91
5205;1720;80;1;16.51
5206;1720;114;3;81.1
5207;1721;140;3;35.81
5208;1721;122;2;159.31
5209;1721;293;2;32.93
5210;1722;251;3;594.78
5211;1722;59;1;107.83
5212;1722;81;3;83.86
5213;1722;176;1;23.46
5214;1722;120;2;44.38
5215;1723;30;2;43.42
5216;1723;254;3;92.06
5217;1723;158;1;219.43
5218;1723;75;1;176.39
5219;1724;136;1;77.12
5220;1725;186;1;24.83
5221;1725;262;3;203.02
5222;1725;55;1;105.96
5223;1725;69;2;100.84
5224;1725;119;1;52.95
5225;1726;171;2;59.0
5226;1726;283;3;114.46
5227;1726;82;1;115.88
5228;1726;15;1;110.9
5229;1727;134;1;60.38
5230;1728;1;2;85.25
5231;1728;75;3;176.39
5232;1728;163;3;127.95
5233;1729;200;1;209.0
5234;1730;129;1;59.78
5235;1730;132;2;76.68
5236;1730;280;1;194.11
5237;1730;85;2;276.27
5238;1730;65;1;165.71
5239;1731;292;2;115.69
5240;1732;236;3;27.58
5241;1732;244;2;291.31
5242;1732;110;1;33.58
5243;1732;254;2;92.06
5244;1733;64;3;63.91
5245;1733;170;3;22.32
5246;1733;83;2;28.81
5247;1733;120;3;44.38
5248;1734;125;1;136.07
5249;1734;288;2;430.61
5250;1735;240;1;115.21
5251;1735;91;2;48.19
5252;1736;296;2;31.73
5253;1736;242;2;66.96
5254;1736;191;3;144.67
5255;1736;213;3;29.38
5256;1737;232;3;21.33
5257;1737;86;3;68.41
5258;1737;104;2;193.22
5259;1737;43;2;27.58
5260;1738;280;3;194.11
5261;1738;171;2;59.0
5262;1738;161;3;66.77
5263;1738;147;2;15.53
5264;1739;213;3;29.38
5265;1739;39;2;42.14
5266;1740;154;1;276.99
5267;1740;255;1;63.76
5268;1740;278;2;58.03
5269;1740;123;2;70.77
5270;1741;140;1;35.81
5271;1741;70;2;99.53
5272;1742;109;3;46.77
5273;1743;25;1;36.6
5274;1743;226;1;105.33
5275;1743;111;2;28.98
5276;1743;102;1;79.45
5277;1744;150;3;51.66
5278;1744;212;2;167.62
5279;1745;103;2;60.73
5280;1746;103;1;60.73
5281;1747;148;1;161.06
5282;1747;261;2;138.08
5283;1747;111;2;28.98
5284;1747;106;1;63.95
5285;1748;264;1;22.18
5286;1748;79;1;57.05
5287;1748;160;2;62.31
5288;1748;76;1;23.8
5289;1748;175;3;18.54
5290;1749;149;3;112.47
5291;1749;146;1;35.44
5292;1749;282;3;377.84
5293;1749;69;2;100.84
5294;1750;57;1;49.4
5295;1750;62;3;77.66
5296;1750;92;2;338.54
5297;1750;115;1;45.38
5298;1751;271;3;134.08
5299;1751;102;2;79.45
5300;1751;109;2;46.77
5301;1751;268;2;22.25
5302;1751;225;2;14.43
5303;1752;269;2;27.35
5304;1752;228;1;21.36
5305;1752;68;3;208.07
5306;1753;280;1;194.11
5307;1753;285;3;108.9
5308;1753;104;3;193.22
5309;1753;256;2;229.2
5310;1754;223;1;12.9
5311;1754;237;1;11.53
5312;1755;106;1;63.95
5313;1755;148;2;161.06
5314;1755;272;3;32.79
5315;1756;271;1;134.08
5316;1756;72;3;136.88
5317;1756;224;3;289.95
5318;1756;227;3;128.22
5319;1757;76;1;23.8
5320;1757;277;1;141.51
5321;1757;116;3;27.34
5322;1757;220;2;97.41
5323;1758;186;3;24.83
5324;1759;102;1;79.45
5325;1759;255;3;63.76
5326;1759;129;3;59.78
5327;1760;10;1;83.77
5328;1760;53;2;51.23
5329;1761;272;3;32.79
5330;1761;201;3;55.38
5331;1762;176;1;23.46
5332;1762;102;3;79.45
5333;1762;90;3;238.59
5334;1762;63;3;81.7
5335;1763;75;1;176.39
5336;1763;159;1;56.32
5337;1763;93;3;177.34
5338;1763;74;2;13.44
5339;1763;67;3;41.38
5340;1764;173;1;44.37
5341;1764;166;2;36.18
5342;1764;83;2;28.81
5343;1764;84;2;56.46
5344;1764;271;2;134.08
5345;1765;286;2;23.1
5346;1766;224;1;289.95
5347;1767;45;2;206.86
5348;1767;177;1;190.69
5349;1767;213;3;29.38
5350;1767;72;3;136.88
5351;1767;296;3;31.73
5352;1768;204;1;63.94
5353;1768;235;1;98.52
5354;1768;262;3;203.02
5355;1769;270;3;149.02
5356;1769;163;1;127.95
5357;1769;300;1;105.48
5358;1769;144;2;46.76
5359;1770;23;2;17.91
5360;1770;110;1;33.58
5361;1771;126;3;333.38
5362;1771;295;3;401.67
5363;1771;141;2;62.63
5364;1771;43;2;27.58
5365;1772;62;3;77.66
5366;1772;130;2;138.45
5367;1772;23;1;17.91
5368;1772;211;1;253.01
5369;1773;297;1;111.18
5370;1774;261;2;138.08
5371;1774;222;2;207.75
5372;1775;114;2;81.1
5373;1775;121;3;102.0
5374;1776;134;2;60.38
5375;1776;213;1;29.38
5376;1776;130;2;138.45
5377;1776;140;1;35.81
5378;1776;189;2;298.51
5379;1777;192;2;139.65
5380;1777;64;1;63.91
5381;1777;87;1;172.22
5382;1777;156;2;51.61
5383;1777;166;1;36.18
5384;1778;175;2;18.54
5385;1779;225;2;14.43
5386;1779;46;2;32.13
5387;1780;79;2;57.05
5388;1780;247;1;280.92
5389;1780;204;1;63.94
5390;1780;160;2;62.31
5391;1781;93;1;177.34
5392;1782;66;2;65.31
5393;1782;26;1;73.19
5394;1782;47;3;10.35
5395;1782;153;1;28.61
5396;1782;201;2;55.38
5397;1783;297;1;111.18
5398;1784;87;3;172.22
5399;1784;6;1;124.34
5400;1784;15;1;110.9
5401;1784;32;3;65.71
5402;1785;94;2;191.51
5403;1785;185;1;47.76
5404;1786;181;1;42.65
5405;1786;138;2;32.55
5406;1787;224;1;289.95
5407;1787;72;3;136.88
5408;1787;173;1;44.37
5409;1787;74;3;13.44
5410;1788;286;1;23.1
5411;1788;151;3;14.87
5412;1788;198;3;53.21
5413;1788;82;3;115.88
5414;1788;60;1;69.22
5415;1789;272;2;32.79
5416;1789;44;3;46.23
5417;1789;122;2;159.31
5418;1790;14;3;139.17
5419;1790;234;2;199.16
5420;1790;46;3;32.13
5421;1791;284;2;66.65
5422;1791;252;3;124.2
5423;1791;191;1;144.67
5424;1792;94;1;191.51
5425;1792;36;3;35.27
5426;1792;90;1;238.59
5427;1793;258;2;183.46
5428;1794;151;1;14.87
5429;1795;125;1;136.07
5430;1795;203;1;22.49
5431;1795;148;2;161.06
5432;1796;207;3;234.88
5433;1796;186;3;24.83
5434;1796;287;2;82.17
5435;1796;40;2;165.59
5436;1797;200;3;209.0
5437;1797;74;3;13.44
5438;1797;233;1;153.83
5439;1797;169;1;117.44
5440;1797;83;1;28.81
5441;1798;61;3;251.37
5442;1798;41;3;202.78
5443;1798;20;1;27.74
5444;1799;292;1;115.69
5445;1799;277;1;141.51
5446;1799;72;1;136.88
5447;1799;175;2;18.54
5448;1799;28;1;98.17
5449;1800;141;2;62.63
5450;1800;130;1;138.45
5451;1800;218;2;163.84
5452;1801;148;3;161.06
5453;1801;6;2;124.34
5454;1801;190;1;16.04
5455;1801;240;2;115.21
5456;1802;172;1;108.1
5457;1802;111;1;28.98
5458;1802;83;2;28.81
